layer_name;ctt_cms_contract_number;ctt_vin;ctt_asset_type_segment;entity_name;reporting_date;anomaly_description;anomaly_flag
History;a84c70fc9xy4c70fc93cz;a3a5df8d8xya5df8d83ez;PC;XY50;2019-06-30;No anomaly detected for VIN;0
History;a281ffb22xy81ffb22f1z;a89679d0exy9679d0e63z;PC;XY50;2025-07-31;No anomaly detected for VIN;0
History;ab41d099cxy41d099c12z;a9efff0ecxyefff0ecb8z;PC;XY50;2025-04-30;No anomaly detected for VIN;0
History;a5ff4eac9xyff4eac97az;a55861f0fxy5861f0f13z;PC;XY50;2018-07-31;No anomaly detected for VIN;0
History;ae0e44c83xy0e44c833bz;a6eeabfc5xyeeabfc5f8z;PC;XY50;2023-04-30;No anomaly detected for VIN;0
History;ade7bde57xye7bde576fz;a2a30fd75xya30fd752ez;PC;XY50;2018-02-28;No anomaly detected for VIN;0
History;affecd83cxyfecd83cddz;;PC;XY50;2016-03-31;No anomaly detected for VIN;0
History;ac5d42bdaxy5d42bda30z;ad5f6b448xy5f6b448adz;PC;XY50;2016-01-31;No anomaly detected for VIN;0
History;a441ef551xy41ef551eez;a12300236xy230023642z;PC;XY50;2025-04-30;No anomaly detected for VIN;0
History;ae821271axy821271a0fz;ad06ed268xy06ed268e0z;PC;XY50;2025-05-31;No anomaly detected for VIN;0
History;a17df46abxy7df46abcfz;a7ff45b75xyff45b758cz;PC;XY50;2025-07-31;No anomaly detected for VIN;0
History;a925f0f95xy25f0f9553z;;PC;XY50;2015-08-31;No anomaly detected for VIN;0
History;a3e493944xye4939448cz;a57a6c814xy7a6c814bdz;PC;XY50;2025-07-31;No anomaly detected for VIN;0
History;a4b334f81xyb334f814ez;a09492e68xy9492e687cz;VA;XY50;2024-12-31;No anomaly detected for VIN;0
History;a3d6b4713xyd6b47135fz;a0212eb1fxy212eb1f67z;PC;XY50;2022-09-30;No anomaly detected for VIN;0
History;a95fbfff8xy5fbfff895z;;VA;XY50;2017-08-31;No anomaly detected for VIN;0
History;ae2667902xy2667902fbz;;VA;XY50;2017-08-31;No anomaly detected for VIN;0
History;a6a722b2axya722b2a7cz;a3fb89281xyfb89281a8z;PC;XY50;2023-06-30;No anomaly detected for VIN;0
History;abf67975axyf67975addz;a4a538731xya538731d2z;CV;XY50;2018-02-28;No anomaly detected for VIN;0
History;a5c5d44ccxyc5d44cc82z;a4edee677xyedee67721z;PC;XY50;2025-06-30;No anomaly detected for VIN;0
History;a453452a8xy53452a897z;acf50bad6xyf50bad6bfz;PC;XY50;2017-09-30;No anomaly detected for VIN;0
History;a381c43dbxy81c43db49z;a5bf0a47exybf0a47ee3z;PC;XY50;2023-06-30;No anomaly detected for VIN;0
History;af9e6418axy9e6418a14z;a695655eaxy95655ea9dz;PC;XY50;2023-06-30;No anomaly detected for VIN;0
History;ac0b64df9xy0b64df9e4z;aca7f7f36xya7f7f365bz;PC;XY50;2023-08-31;No anomaly detected for VIN;0
History;ab4d0aeb6xy4d0aeb65az;a26eda816xy6eda81689z;PC;XY50;2025-07-31;No anomaly detected for VIN;0
History;a5eee8526xyeee852620z;a3a753337xya7533377az;PC;XY50;2025-07-31;No anomaly detected for VIN;0
History;ad5440c96xy5440c96aaz;a6f27371cxyf27371c3bz;PC;XY50;2024-08-31;No anomaly detected for VIN;0
History;a5c41eef1xyc41eef1baz;a2deb11edxydeb11ede9z;PC;XY50;2015-01-31;No anomaly detected for VIN;0
History;a8227ae26xy227ae266dz;;PC;XY50;2015-10-31;No anomaly detected for VIN;0
History;a33a6ff48xy3a6ff4891z;a08a6e54cxy8a6e54c27z;PC;XY50;2024-04-30;No anomaly detected for VIN;0
History;ad4d9565exy4d9565e6cz;a2142aed4xy142aed411z;PC;XY50;2023-02-28;No anomaly detected for VIN;0
History;a2a682029xya682029e3z;a28124125xy812412584z;PC;XY50;2025-02-28;No anomaly detected for VIN;0
History;ab36b1a2bxy36b1a2bf9z;a2e9caf04xye9caf0474z;PC;XY50;2025-07-31;No anomaly detected for VIN;0
History;a9d34ee68xyd34ee6824z;;VA;XY50;2017-02-28;No anomaly detected for VIN;0
History;a19420777xy94207771dz;;VA;XY50;2017-02-28;No anomaly detected for VIN;0
History;a879dfeb7xy79dfeb7e7z;a80df9b3bxy0df9b3b1dz;PC;XY50;2019-12-31;No anomaly detected for VIN;0
History;ad015d58axy015d58a87z;a9978d4daxy978d4da1cz;PC;XY50;2018-04-30;No anomaly detected for VIN;0
History;a63e1ae30xy3e1ae30c6z;;PC;XY50;2015-08-31;No anomaly detected for VIN;0
History;af13b6bb4xy13b6bb465z;;PC;XY50;2015-10-31;No anomaly detected for VIN;0
History;a5a2700c0xya2700c055z;abdf2aa75xydf2aa7524z;PC;XY50;2025-01-31;No anomaly detected for VIN;0
History;a81292598xy1292598b2z;aa5e4c444xy5e4c444f3z;PC;XY50;2024-08-31;No anomaly detected for VIN;0
History;a9b4f27d0xyb4f27d058z;a17a505dcxy7a505dc47z;PC;XY50;2017-10-31;No anomaly detected for VIN;0
History;a5342c7c2xy342c7c274z;a70ffccd3xy0ffccd389z;PC;XY50;2020-04-30;No anomaly detected for VIN;0
History;a04c78fffxy4c78fff9dz;a297d559axy97d559a7fz;PC;XY50;2015-01-31;No anomaly detected for VIN;0
History;a1d5a580dxyd5a580d4bz;a3dbf71e9xydbf71e950z;PC;XY50;2022-05-31;No anomaly detected for VIN;0
History;ab9676991xy9676991f2z;a96be3b3axy6be3b3a96z;VA;XY50;2020-08-31;No anomaly detected for VIN;0
History;aae9d5ba0xye9d5ba0fbz;;VA;XY50;2017-04-30;No anomaly detected for VIN;0
History;a03039f1fxy3039f1fc5z;a93e41878xy3e4187804z;VA;XY50;2019-04-30;No anomaly detected for VIN;0
History;a9c6e919fxyc6e919fd5z;;VA;XY50;2015-12-31;No anomaly detected for VIN;0
History;a5c73269bxyc73269b66z;af768eb42xy768eb421az;PC;XY50;2015-02-28;No anomaly detected for VIN;0
History;ab6b536d8xy6b536d805z;afce02aa2xyce02aa2e9z;VA;XY50;2025-07-31;No anomaly detected for VIN;0
History;a631c7067xy31c70677ez;;PC;XY50;2015-08-31;No anomaly detected for VIN;0
History;a03b7e026xy3b7e0264ez;a056f9a6fxy56f9a6f94z;PC;XY50;2019-08-31;No anomaly detected for VIN;0
History;ab1242bb6xy1242bb6f9z;a4d419fb8xyd419fb8dbz;VA;XY50;2024-08-31;No anomaly detected for VIN;0
History;aa5779e09xy5779e0907z;ae8388b7cxy8388b7c69z;PC;XY50;2025-07-31;No anomaly detected for VIN;0
History;af3ce8519xy3ce851963z;a4df03912xydf03912e1z;CV;XY50;2017-12-31;No anomaly detected for VIN;0
History;a7ec64b8axyec64b8a0az;ad900d8d5xy900d8d576z;CV;XY50;2018-01-31;No anomaly detected for VIN;0
History;ae8ae88cfxy8ae88cf6fz;ac6d7c2aaxy6d7c2aa12z;PC;XY50;2025-03-31;No anomaly detected for VIN;0
History;af607f09axy607f09afaz;a199e6a57xy99e6a57c8z;CV;XY50;2020-12-31;No anomaly detected for VIN;0
History;ae6bbe3b1xy6bbe3b140z;a91bd1964xy1bd19643cz;PC;XY50;2017-04-30;No anomaly detected for VIN;0
History;a8929a421xy929a421bfz;a2bcbaa16xybcbaa1674z;PC;XY50;2021-12-31;No anomaly detected for VIN;0
History;ad87bef7exy87bef7eeez;a8f108e04xyf108e0412z;PC;XY50;2017-09-30;No anomaly detected for VIN;0
History;ac002ddffxy002ddff13z;aadc60e19xydc60e198fz;PC;XY50;2023-06-30;No anomaly detected for VIN;0
History;ac937f1a9xy937f1a986z;a0441c553xy441c55332z;PC;XY50;2025-07-31;No anomaly detected for VIN;0
History;ad41a5fd8xy41a5fd8b4z;;PC;XY50;2016-01-31;No anomaly detected for VIN;0
History;aefea8494xyfea8494d3z;;PC;XY50;2014-06-30;No anomaly detected for VIN;0
History;a8e748e66xye748e661fz;a1430be2axy430be2aeez;PC;XY50;2025-07-31;No anomaly detected for VIN;0
History;a50ddc792xy0ddc79275z;a8597a812xy597a812d1z;VA;XY50;2024-08-31;No anomaly detected for VIN;0
History;a19b9cda4xy9b9cda406z;;VA;XY50;2015-11-30;No anomaly detected for VIN;0
History;a61dec14dxy1dec14d6cz;a884ef7e8xy84ef7e8b6z;VA;XY50;2023-06-30;No anomaly detected for VIN;0
History;a624223f2xy24223f2dbz;a5abbf691xyabbf6913ez;VA;XY50;2023-03-31;No anomaly detected for VIN;0
History;a7802b317xy802b317c0z;adcdc076bxycdc076b24z;PC;XY50;2022-09-30;No anomaly detected for VIN;0
History;a0035b628xy035b6287bz;a2c71226cxyc71226c79z;VA;XY50;2018-05-31;No anomaly detected for VIN;0
History;a76b62dbfxy6b62dbf9fz;aeb39bb46xyb39bb46daz;PC;XY50;2024-05-31;No anomaly detected for VIN;0
History;ae0286a28xy0286a28c8z;abc22d6d0xyc22d6d0dcz;PC;XY50;2021-02-28;No anomaly detected for VIN;0
History;a9c175200xyc175200dcz;a3a84bdc4xya84bdc489z;PC;XY50;2017-02-28;No anomaly detected for VIN;0
History;a393f3daaxy93f3daac6z;a8b86f892xyb86f892caz;PC;XY50;2022-09-30;No anomaly detected for VIN;0
History;a313ca68cxy13ca68ca4z;af6bfa80bxy6bfa80bbfz;PC;XY50;2023-06-30;No anomaly detected for VIN;0
History;ab1c70bedxy1c70bed3az;aea0e1bbfxya0e1bbfffz;PC;XY50;2023-11-30;No anomaly detected for VIN;0
History;ae88ca650xy88ca65021z;ace325288xye32528846z;PC;XY50;2015-01-31;No anomaly detected for VIN;0
History;a52147f23xy2147f23a4z;ae6f04572xy6f0457228z;PC;XY50;2025-07-31;No anomaly detected for VIN;0
History;aeaa17fbdxyaa17fbd26z;a8a30e473xya30e4732dz;PC;XY50;2024-11-30;No anomaly detected for VIN;0
History;a11e7ab18xy1e7ab186fz;a0018d71bxy018d71b9fz;PC;XY50;2025-07-31;No anomaly detected for VIN;0
History;ada50cf9axya50cf9a50z;a4b1ebc11xyb1ebc11c5z;PC;XY50;2024-12-31;No anomaly detected for VIN;0
History;a912d7770xy12d777008z;;PC;XY50;2015-11-30;No anomaly detected for VIN;0
History;a2f2fd2aexyf2fd2ae12z;a3fabf457xyfabf457cfz;PC;XY50;2020-08-31;No anomaly detected for VIN;0
History;adbfbcb92xybfbcb92c5z;a08eed876xy8eed876cez;PC;XY50;2015-01-31;No anomaly detected for VIN;0
History;a79f1543fxy9f1543f27z;ae1fbfe1cxy1fbfe1c29z;VA;XY50;2020-12-31;No anomaly detected for VIN;0
History;ab61dc3e6xy61dc3e6cbz;a5320edcbxy320edcbffz;PC;XY50;2022-04-30;No anomaly detected for VIN;0
History;a690bf1b7xy90bf1b7c9z;a6b408555xyb408555f4z;PC;XY50;2022-03-31;No anomaly detected for VIN;0
History;ae521a323xy521a32388z;a9cc4cfe7xycc4cfe7b6z;PC;XY50;2018-02-28;No anomaly detected for VIN;0
History;ad077585bxy077585b1az;;VA;XY50;2017-05-31;No anomaly detected for VIN;0
History;a69c44ec8xy9c44ec8e3z;a64c56beaxy4c56bea11z;PC;XY50;2024-09-30;No anomaly detected for VIN;0
History;a4d3c4ad5xyd3c4ad577z;a5cbb31fdxycbb31fdbaz;PC;XY50;2021-11-30;No anomaly detected for VIN;0
History;aa7e9dff9xy7e9dff910z;aa184b59dxy184b59d9ez;PC;XY50;2025-07-31;No anomaly detected for VIN;0
History;a64764dd4xy4764dd4b0z;;PC;XY50;2017-08-31;No anomaly detected for VIN;0
History;a45627a89xy5627a896az;;PC;XY50;2017-07-31;No anomaly detected for VIN;0
History;a5ef9341bxyef9341b9bz;;VA;XY50;2016-01-31;No anomaly detected for VIN;0
History;a20b3c160xy0b3c16041z;;PC;XY50;2016-11-30;No anomaly detected for VIN;0
History;ac1992972xy1992972a2z;adebcc4dexyebcc4dea4z;PC;XY50;2022-09-30;No anomaly detected for VIN;0
History;a33f8ea6axy3f8ea6a38z;a8c2c0f56xyc2c0f5696z;VA;XY50;2025-07-31;No anomaly detected for VIN;0
History;ac0779b96xy0779b9641z;ad154c0b9xy154c0b9a2z;PC;XY50;2018-07-31;No anomaly detected for VIN;0
History;a28671b97xy8671b9734z;a0dc0382axydc0382a72z;PC;XY50;2020-07-31;No anomaly detected for VIN;0
History;a5c3d8781xyc3d87817cz;ab92631a4xy92631a47fz;PC;XY50;2017-11-30;No anomaly detected for VIN;0
History;aa27937c0xy27937c015z;a11717f9exy1717f9ef2z;PC;XY50;2018-01-31;No anomaly detected for VIN;0
History;a8ea54652xyea54652c6z;;CV;XY50;2017-04-30;No anomaly detected for VIN;0
History;ae760036bxy760036bacz;aaf298e7dxyf298e7d6dz;PC;XY50;2021-01-31;No anomaly detected for VIN;0
History;a6e56ef34xye56ef3401z;a83771eafxy3771eaf68z;PC;XY50;2025-07-31;No anomaly detected for VIN;0
History;a8d7c601dxyd7c601df1z;af77e86e2xy77e86e257z;PC;XY50;2023-06-30;No anomaly detected for VIN;0
History;a1b178227xyb17822737z;afd00cbacxyd00cbac15z;PC;XY50;2017-10-31;No anomaly detected for VIN;0
Standard;a7a0633a8xya0633a8e4z;a23138dfcxy3138dfc04z;PC;XY50;2025-07-31;No anomaly detected for VIN;0
History;ac542d132xy542d13247z;a8994a927xy994a927afz;PC;XY50;2025-07-31;No anomaly detected for VIN;0
History;a1f3325c0xyf3325c080z;a703f27a2xy03f27a20ez;PC;XY50;2025-07-31;No anomaly detected for VIN;0
History;a1e984d12xye984d1268z;a8f24cb5axyf24cb5a0az;PC;XY50;2023-06-30;No anomaly detected for VIN;0
History;a1db446c1xydb446c190z;;PC;XY50;2015-11-30;No anomaly detected for VIN;0
History;aea091d65xya091d657dz;;PC;XY50;2016-12-31;No anomaly detected for VIN;0
History;a0169e13bxy169e13ba9z;;PC;XY50;2014-10-31;No anomaly detected for VIN;0
History;a1ecbe44exyecbe44e4ez;;VA;XY50;2017-06-30;No anomaly detected for VIN;0
History;ac93e859bxy93e859b30z;abef5c43bxyef5c43b15z;PC;XY50;2023-03-31;No anomaly detected for VIN;0
History;adb1ad045xyb1ad04545z;a2d090521xyd090521bdz;PC;XY50;2018-09-30;No anomaly detected for VIN;0
History;a37afb453xy7afb453c6z;;PC;XY50;2015-12-31;No anomaly detected for VIN;0
History;aed5e29d8xyd5e29d8b3z;a12d26e47xy2d26e47aaz;PC;XY50;2025-07-31;No anomaly detected for VIN;0
History;aff54e293xyf54e29367z;;PC;XY50;2015-08-31;No anomaly detected for VIN;0
History;a91546d33xy1546d339cz;a10aa70b1xy0aa70b149z;PC;XY50;2015-01-31;No anomaly detected for VIN;0
History;a7fe75eb4xyfe75eb427z;;PC;XY50;2017-03-31;No anomaly detected for VIN;0
History;a7c87bff2xyc87bff2c4z;;PC;XY50;2016-06-30;No anomaly detected for VIN;0
History;abe2ddc34xye2ddc348ez;a6bf0d3fcxybf0d3fc1dz;PC;XY50;2017-09-30;No anomaly detected for VIN;0
History;ae6df1840xy6df1840caz;;PC;XY50;2017-02-28;No anomaly detected for VIN;0
History;a43bcec8axy3bcec8a3cz;a9765cc37xy765cc37d4z;PC;XY50;2024-01-31;No anomaly detected for VIN;0
History;a7de3d7e7xyde3d7e75bz;a153cda3exy53cda3ea3z;VA;XY50;2019-06-30;No anomaly detected for VIN;0
History;addacf27dxydacf27d2ez;a606f504bxy06f504b82z;PC;XY50;2017-01-31;No anomaly detected for VIN;0
History;a9daba22axydaba22a55z;aad8777a7xyd8777a789z;PC;XY50;2023-05-31;No anomaly detected for VIN;0
History;ac11f73dbxy11f73db2bz;;CV;XY50;2015-12-31;No anomaly detected for VIN;0
History;a68735be2xy8735be2f3z;ad8de6e8axy8de6e8a83z;PC;XY50;2024-05-31;No anomaly detected for VIN;0
History;a71afbd30xy1afbd3054z;a2f63a6b6xyf63a6b624z;PC;XY50;2022-11-30;No anomaly detected for VIN;0
History;a3e8c4682xye8c468287z;add7d3478xyd7d34781bz;PC;XY50;2017-03-31;No anomaly detected for VIN;0
History;a6a722b2axya722b2a7cz;a3fb89281xyfb89281a8z;PC;XY50;2023-06-30;No anomaly detected for VIN;0
History;ab208824axy208824a3az;a181b9781xy81b97816ez;PC;XY50;2025-07-31;No anomaly detected for VIN;0
History;a2a6bd321xya6bd3215bz;a4286bb51xy286bb5111z;PC;XY50;2025-07-31;No anomaly detected for VIN;0
History;a79ce9307xy9ce9307eaz;;CV;XY50;2015-08-31;No anomaly detected for VIN;0
History;a77f67797xy7f6779786z;a522ada59xy22ada59d0z;PC;XY50;2018-09-30;No anomaly detected for VIN;0
History;a03718bd2xy3718bd2a9z;af8e35d28xy8e35d28dcz;PC;XY50;2020-09-30;No anomaly detected for VIN;0
History;abc60bc91xyc60bc91b4z;;VA;XY50;2017-06-30;No anomaly detected for VIN;0
History;a151ebbc2xy51ebbc2f9z;a5542b833xy542b833e5z;PC;XY50;2020-12-31;No anomaly detected for VIN;0
History;a7836d767xy836d767ffz;afda3960axyda3960adcz;VA;XY50;2024-09-30;No anomaly detected for VIN;0
History;af95e2829xy95e28290cz;abd9328a9xyd9328a994z;VA;XY50;2024-04-30;No anomaly detected for VIN;0
History;a798527dfxy98527df4bz;aa0605fbaxy0605fbafaz;PC;XY50;2017-01-31;No anomaly detected for VIN;0
History;afd44feb5xyd44feb56cz;a8c82a6a7xyc82a6a7cdz;PC;XY50;2025-07-31;No anomaly detected for VIN;0
History;a3319b497xy319b497b4z;;CV;XY50;2015-09-30;No anomaly detected for VIN;0
History;a9e8f6659xye8f6659dbz;;PC;XY50;2017-04-30;No anomaly detected for VIN;0
History;afac69a33xyac69a3395z;a4b05595cxyb05595c48z;PC;XY50;2022-03-31;No anomaly detected for VIN;0
History;af7e2cff5xy7e2cff5f2z;a4426be34xy426be34e5z;PC;XY50;2024-12-31;No anomaly detected for VIN;0
History;a3fb23d19xyfb23d196ez;ad5f4d3c6xy5f4d3c648z;PC;XY50;2022-09-30;No anomaly detected for VIN;0
History;adc4e9899xyc4e989929z;a3bdce7f3xybdce7f359z;PC;XY50;2025-07-31;No anomaly detected for VIN;0
History;ad2bcb55bxy2bcb55b8az;;VA;XY50;2015-08-31;No anomaly detected for VIN;0
History;a05449e40xy5449e40f9z;a15b13021xy5b1302166z;PC;XY50;2015-01-31;No anomaly detected for VIN;0
History;ab909540bxy909540b19z;ad132426fxy132426f07z;PC;XY50;2023-06-30;No anomaly detected for VIN;0
History;a804eb9f6xy04eb9f6e6z;;PC;XY50;2016-01-31;No anomaly detected for VIN;0
History;af03939f3xy03939f398z;a4ead56ffxyead56ff6cz;PC;XY50;2022-09-30;No anomaly detected for VIN;0
History;ae7d1f238xy7d1f238bdz;a340f59c2xy40f59c2f5z;PC;XY50;2023-06-30;No anomaly detected for VIN;0
History;a9216b479xy216b4799bz;af8474bc8xy8474bc86ez;PC;XY50;2021-03-31;No anomaly detected for VIN;0
History;ac4f996e2xy4f996e2e6z;ab2ec9bb1xy2ec9bb11dz;PC;XY50;2015-02-28;No anomaly detected for VIN;0
History;a07fee988xy7fee988aaz;affb6ad35xyfb6ad350az;PC;XY50;2016-08-31;No anomaly detected for VIN;0
History;a424008b1xy24008b12cz;;PC;XY50;2017-04-30;No anomaly detected for VIN;0
History;aef75a596xyf75a596f3z;afe4cf605xye4cf60574z;VA;XY50;2024-12-31;No anomaly detected for VIN;0
History;ac2444094xy2444094e4z;;PC;XY50;2015-09-30;No anomaly detected for VIN;0
History;a7dcdcca2xydcdcca2eez;a5456da03xy456da0335z;PC;XY50;2020-08-31;No anomaly detected for VIN;0
History;ac0f939c2xy0f939c2baz;ad1498cbexy1498cbe20z;CV;XY50;2018-07-31;No anomaly detected for VIN;0
History;a8f5436bbxyf5436bbb2z;ac0034c6bxy0034c6bcaz;PC;XY50;2025-07-31;No anomaly detected for VIN;0
History;a691b7341xy91b73417bz;a1b8ad0f4xyb8ad0f4bdz;VA;XY50;2025-04-30;No anomaly detected for VIN;0
History;a978d6234xy78d6234c5z;a1ffce454xyffce45496z;PC;XY50;2022-06-30;No anomaly detected for VIN;0
History;aeaf1361dxyaf1361d56z;;CV;XY50;2017-03-31;No anomaly detected for VIN;0
History;a393761cbxy93761cb63z;a0475b4eexy475b4ee2dz;PC;XY50;2016-01-31;No anomaly detected for VIN;0
History;abfd60da0xyfd60da03bz;a690eec57xy90eec5756z;PC;XY50;2015-01-31;No anomaly detected for VIN;0
History;a4d7ca903xyd7ca90362z;a66d5b32axy6d5b32a24z;PC;XY50;2025-07-31;No anomaly detected for VIN;0
History;ad8ba69eaxy8ba69ea26z;ade91a6e0xye91a6e0cfz;PC;XY50;2023-06-30;No anomaly detected for VIN;0
History;ab303aaefxy303aaef04z;a8040d87exy040d87e37z;PC;XY50;2018-01-31;No anomaly detected for VIN;0
History;a3e769721xye769721c7z;;PC;XY50;2014-11-30;No anomaly detected for VIN;0
History;a6ddd38b2xyddd38b248z;a552895a3xy52895a3a7z;PC;XY50;2025-07-31;No anomaly detected for VIN;0
History;a8946fbe1xy946fbe190z;;VA;XY50;2015-10-31;No anomaly detected for VIN;0
History;af090c2fexy090c2fe69z;a17ae9c7fxy7ae9c7f34z;PC;XY50;2024-09-30;No anomaly detected for VIN;0
History;a2c40c31dxyc40c31d82z;af67fd71axy67fd71a25z;PC;XY50;2024-04-30;No anomaly detected for VIN;0
History;a4755282fxy755282f27z;;VA;XY50;2015-08-31;No anomaly detected for VIN;0
History;a0a3657b7xya3657b7e9z;abc523371xyc523371d7z;PC;XY50;2025-01-31;No anomaly detected for VIN;0
History;aee27e342xye27e342eez;aaa29a8f0xya29a8f0b5z;PC;XY50;2018-05-31;No anomaly detected for VIN;0
History;a482ab13fxy82ab13fb2z;a02f4672dxy2f4672d06z;PC;XY50;2025-07-31;No anomaly detected for VIN;0
History;a272b025cxy72b025c97z;ae7de9db7xy7de9db7a0z;VA;XY50;2024-12-31;No anomaly detected for VIN;0
Standard;a0711f3b7xy711f3b788z;a97679dc7xy7679dc764z;VA;XY50;2025-07-31;No anomaly detected for VIN;0
History;a9d5e07a4xyd5e07a47bz;ac67d25ddxy67d25ddc4z;PC;XY50;2015-03-31;No anomaly detected for VIN;0
History;a1063552dxy063552d72z;af0a89c60xy0a89c605ez;PC;XY50;2022-09-30;No anomaly detected for VIN;0
History;a164b29dfxy64b29df46z;;PC;XY50;2015-09-30;No anomaly detected for VIN;0
History;a13924dd3xy3924dd34fz;;PC;XY50;2016-10-31;No anomaly detected for VIN;0
History;a09bc47e3xy9bc47e3fez;ab35a9371xy35a93711cz;PC;XY50;2023-06-30;No anomaly detected for VIN;0
History;a4165d317xy165d317f9z;a57d63ad3xy7d63ad3e8z;PC;XY50;2022-09-30;No anomaly detected for VIN;0
History;a25c455caxy5c455ca5dz;a6d73df60xyd73df60c6z;PC;XY50;2022-09-30;No anomaly detected for VIN;0
History;a3c5259cdxyc5259cd2az;ada218c21xya218c218dz;PC;XY50;2025-07-31;No anomaly detected for VIN;0
History;a05f55337xy5f55337ffz;ad9ca22a7xy9ca22a7ffz;PC;XY50;2021-05-31;No anomaly detected for VIN;0
History;ad94b510exy94b510e12z;;PC;XY50;2017-02-28;No anomaly detected for VIN;0
History;ac53ed78fxy53ed78f02z;ad195a00cxy195a00c7ez;PC;XY50;2015-02-28;No anomaly detected for VIN;0
History;a2d00da0fxyd00da0f13z;;PC;XY50;2017-02-28;No anomaly detected for VIN;0
History;a97873bd4xy7873bd41cz;;PC;XY50;2014-02-28;No anomaly detected for VIN;0
History;a852f48fdxy52f48fdf3z;ab7b7b4fexy7b7b4fe9dz;VA;XY50;2020-05-31;No anomaly detected for VIN;0
History;a76b4f9e2xy6b4f9e219z;a9977bdc9xy977bdc902z;PC;XY50;2015-01-31;No anomaly detected for VIN;0
History;af5f22e27xy5f22e2791z;abf0c14c6xyf0c14c612z;PC;XY50;2022-05-31;No anomaly detected for VIN;0
History;a7b4bdcfdxyb4bdcfd10z;a129049b4xy29049b49cz;PC;XY50;2019-09-30;No anomaly detected for VIN;0
History;a7eedaddbxyeedaddb2dz;ad326f917xy326f917fbz;CV;XY50;2023-08-31;No anomaly detected for VIN;0
History;af5a9da78xy5a9da7845z;;VA;XY50;2017-07-31;No anomaly detected for VIN;0
History;a63f0c653xy3f0c6533bz;ac1a92d62xy1a92d62f1z;PC;XY50;2024-08-31;No anomaly detected for VIN;0
History;a78225b05xy8225b05f2z;a69afca78xy9afca78cbz;PC;XY50;2025-07-31;No anomaly detected for VIN;0
History;ae8f4f0edxy8f4f0ed8fz;a2e642edexye642ede20z;PC;XY50;2023-09-30;No anomaly detected for VIN;0
History;a4db985b3xydb985b31cz;;PC;XY50;2016-06-30;No anomaly detected for VIN;0
History;a45e1674exy5e1674e69z;a7476c7f5xy476c7f506z;PC;XY50;2023-06-30;No anomaly detected for VIN;0
History;a197b2353xy97b235352z;;VA;XY50;2016-03-31;No anomaly detected for VIN;0
History;a7c9ff683xyc9ff68351z;ab89e0c52xy89e0c52b8z;PC;XY50;2023-06-30;No anomaly detected for VIN;0
History;aade05776xyde0577646z;add2d7bc6xyd2d7bc649z;PC;XY50;2024-04-30;No anomaly detected for VIN;0
History;a6023fe27xy023fe2784z;ad55ccc40xy55ccc40e2z;PC;XY50;2015-01-31;No anomaly detected for VIN;0
History;af5ccf017xy5ccf01793z;a47a1133cxy7a1133c58z;PC;XY50;2025-07-31;No anomaly detected for VIN;0
History;a2b056b9dxyb056b9d59z;ab8f15eb4xy8f15eb4baz;PC;XY50;2022-03-31;No anomaly detected for VIN;0
History;ac448995bxy448995b51z;;VA;XY50;2017-06-30;No anomaly detected for VIN;0
History;ade0ca1fbxye0ca1fbd6z;a1f788df1xyf788df123z;PC;XY50;2025-06-30;No anomaly detected for VIN;0
History;a4a08da89xya08da8939z;a82f73105xy2f73105ebz;PC;XY50;2020-04-30;No anomaly detected for VIN;0
History;a7365dc3dxy365dc3d73z;ae26549c7xy26549c7c8z;PC;XY50;2024-08-31;No anomaly detected for VIN;0
History;ae7733341xy773334186z;ad65955ebxy65955ebe0z;PC;XY50;2019-12-31;No anomaly detected for VIN;0
History;ac94edc39xy94edc39edz;a6567bdc7xy567bdc7d7z;PC;XY50;2025-07-31;No anomaly detected for VIN;0
History;a2e1c10f9xye1c10f987z;;PC;XY50;2017-08-31;No anomaly detected for VIN;0
History;afe3b347cxye3b347cf3z;a3dbcc1a3xydbcc1a342z;PC;XY50;2025-07-31;No anomaly detected for VIN;0
History;a0ff6257fxyff6257fefz;a7a004e31xya004e311fz;PC;XY50;2023-06-30;No anomaly detected for VIN;0
History;a68cc5c27xy8cc5c27a8z;;PC;XY50;2016-12-31;No anomaly detected for VIN;0
History;a01917197xy1917197d1z;ae8c8fbb7xy8c8fbb7d8z;VA;XY50;2023-08-31;No anomaly detected for VIN;0
History;ab708e22bxy708e22bd9z;;PC;XY50;2015-09-30;No anomaly detected for VIN;0
History;ada1c6dc3xya1c6dc37az;a3c3f488bxyc3f488ba1z;PC;XY50;2023-12-31;No anomaly detected for VIN;0
History;a652e9fe2xy52e9fe26az;a3f129dfbxyf129dfb9cz;PC;XY50;2016-01-31;No anomaly detected for VIN;0
History;a81ecc198xy1ecc198e2z;a9db51ed7xydb51ed799z;PC;XY50;2020-02-29;No anomaly detected for VIN;0
History;a9fadfd8fxyfadfd8f1bz;af9cbfd48xy9cbfd4835z;PC;XY50;2018-07-31;No anomaly detected for VIN;0
History;a99223976xy92239768bz;a5a0c6f3fxya0c6f3f74z;PC;XY50;2018-09-30;No anomaly detected for VIN;0
History;a87a31823xy7a31823c7z;aa0ec7c85xy0ec7c8598z;CV;XY50;2021-04-30;No anomaly detected for VIN;0
History;a9d8c3150xyd8c31505az;a3844b4afxy844b4af27z;PC;XY50;2025-07-31;No anomaly detected for VIN;0
